Open,High,Low,Close,Volume,
1.20153,1.20998,1.20128,1.20974,27258,
1.20909,1.21168,1.20614,1.20920,28179,
1.20881,1.20919,1.20568,1.20908,26000,
1.20901,1.21345,1.20561,1.21235,33890,
1.21231,1.21497,1.21021,1.21206,29351,
1.21188,1.21263,1.20166,1.20209,29534,
1.20302,1.20757,1.20132,1.20622,24256,
1.20628,1.20641,1.19991,1.20153,31328,
1.20134,1.20265,1.19861,1.20041,26157,
1.20040,1.20715,1.19933,1.20632,27789,
1.20638,1.21713,1.20529,1.21619,35986,
1.21572,1.21781,1.21281,1.21281,33686,
1.21281,1.21814,1.21230,1.21480,36603,
1.21470,1.21518,1.20656,1.20729,44344,
1.20710,1.21059,1.20515,1.20794,41435,
1.20789,1.21476,1.20710,1.21443,34216,
1.21426,1.21686,1.21260,1.21517,29082,
1.21501,1.22336,1.21465,1.22226,29375,
1.22221,1.22449,1.21599,1.21757,43801,
1.21712,1.22289,1.21648,1.22257,31861,
1.22261,1.22396,1.21609,1.21804,34497,
1.21701,1.22297,1.21701,1.22157,30819,
1.22139,1.22662,1.22103,1.22491,30145,
1.22487,1.22627,1.21820,1.21923,24253,
1.21921,1.22148,1.21753,1.21932,25274,
1.21927,1.22048,1.21328,1.21895,26080,
1.21986,1.22312,1.21834,1.22256,14990,
1.22252,1.22541,1.22119,1.22120,21521,
1.22119,1.22264,1.21642,1.22095,20325,
1.22097,1.22140,1.21184,1.21278,23050,
1.21275,1.21851,1.21039,1.21664,23720,
1.21595,1.22016,1.21451,1.21903,15886,
1.21901,1.21941,1.21644,1.21727,19294,
1.21727,1.22177,1.21712,1.21790,14712,
1.21790,1.21944,1.21436,1.21761,23567,
1.21745,1.21928,1.20929,1.21063,18942,
1.21022,1.21301,1.20944,1.21187,16562,
1.21185,1.21470,1.21015,1.21263,16977,
1.21262,1.21346,1.19954,1.19972,26408,
1.19967,1.20062,1.18921,1.19067,34150,
1.19067,1.19249,1.18476,1.18599,34310,
1.18551,1.19209,1.18479,1.19184,31750,
1.19182,1.19524,1.18811,1.19407,25877,
1.19402,1.19698,1.19117,1.19276,23278,
1.19274,1.19561,1.19178,1.19313,19978,
1.19312,1.19750,1.19265,1.19370,19375,
1.19296,1.19443,1.19026,1.19231,20261,
1.19226,1.19296,1.18778,1.18970,20825,
1.18969,1.19088,1.18452,1.18601,22677,
1.18594,1.18841,1.18375,1.18492,22593,
1.18492,1.18739,1.18077,1.18646,24186,
1.18562,1.18803,1.18514,1.18618,15156,
1.18615,1.18949,1.18076,1.18219,27547,
1.18221,1.18356,1.17817,1.17913,26797,
1.17911,1.18677,1.17837,1.18452,35847,
1.18394,1.18811,1.18250,1.18773,54245,
1.18729,1.18801,1.18361,1.18606,44247,
1.18585,1.18751,1.17722,1.17767,53044,
1.17756,1.18387,1.17719,1.18374,53614,
1.18348,1.18506,1.17962,1.18114,47553,
1.18099,1.18223,1.17922,1.18056,43607,
1.18079,1.18244,1.17639,1.17999,53838,
1.18008,1.18025,1.17555,1.17810,53562,
1.17801,1.18047,1.17519,1.17936,44232,
1.17947,1.18304,1.17574,1.17700,50258,
1.17667,1.17865,1.17545,1.17693,38739,
1.17720,1.18173,1.17633,1.18025,42981,
1.18030,1.18410,1.17701,1.18154,45446,
1.18162,1.18495,1.17731,1.18437,50430,
1.18432,1.18928,1.18407,1.18851,38492,
1.18849,1.19086,1.18516,1.18730,43282,
1.18657,1.18968,1.18589,1.18718,38476,
1.18684,1.18933,1.18536,1.18639,39052,
1.18606,1.18997,1.18327,1.18378,38369,
1.18363,1.18572,1.18281,1.18308,36225,
1.18322,1.18353,1.17543,1.17611,38423,
1.17564,1.17688,1.17349,1.17354,41934,
1.17356,1.17427,1.17097,1.17203,38007,
1.17187,1.17535,1.17060,1.17404,41764,
1.17368,1.17482,1.17236,1.17340,30466,
1.17278,1.18046,1.17278,1.17961,25842,
1.17938,1.18007,1.17674,1.17761,27906,
1.17760,1.17844,1.17081,1.17096,37726,
1.17093,1.17427,1.16937,1.17105,40727,
1.17092,1.17154,1.16657,1.16778,49367,
1.16761,1.17044,1.16640,1.16995,38014,
1.16915,1.17502,1.16914,1.17443,37196,
1.17425,1.17650,1.17271,1.17571,33830,
1.17542,1.17745,1.17261,1.17723,37963,
1.17692,1.17789,1.17459,1.17516,39026,
1.17507,1.18023,1.17349,1.17958,46254,
1.17933,1.18097,1.17827,1.17968,30506,
1.17961,1.18450,1.17937,1.18089,46699,
1.18073,1.18570,1.17936,1.18387,40968,
1.18378,1.18759,1.18343,1.18755,35751,
1.18744,1.19090,1.18657,1.18774,45574,
1.18758,1.18863,1.18557,1.18687,26667,
1.18679,1.18851,1.18374,1.18424,45584,
1.18387,1.18510,1.18020,1.18175,47386,
1.18132,1.18412,1.18052,1.18230,48719,
1.18231,1.18511,1.18094,1.18107,43419,
1.18132,1.18170,1.17701,1.18106,41381,
1.18083,1.18457,1.18000,1.18045,44947,
1.18022,1.18318,1.17992,1.18155,44716,
1.18142,1.18205,1.17504,1.17685,46232,
1.17660,1.17888,1.17245,1.17257,44765,
1.17250,1.17364,1.17002,1.17277,45722,
1.17247,1.17487,1.17149,1.17253,44678,
1.17217,1.17556,1.16847,1.16897,55507,
1.16871,1.17500,1.16834,1.17395,51319,
1.17382,1.17476,1.17006,1.17209,39838,
1.17247,1.17251,1.16847,1.16960,47022,
1.16955,1.17032,1.16682,1.16835,58938,
1.16828,1.16899,1.15894,1.15960,57741,
1.15972,1.16098,1.15626,1.15756,60682,
1.15767,1.16073,1.15629,1.15931,57654,
1.15956,1.16400,1.15876,1.16194,47953,
1.16159,1.16219,1.15806,1.15974,45914,
1.15967,1.16005,1.15293,1.15573,56232,
1.15549,1.15720,1.15475,1.15532,45361,
1.15540,1.15859,1.15413,1.15740,48276,
1.15661,1.15866,1.15491,1.15540,37423,
1.15517,1.15702,1.15243,1.15305,45421,
1.15296,1.15972,1.15276,1.15952,50334,
1.15910,1.16243,1.15840,1.15972,39315,
1.15961,1.16187,1.15880,1.15984,43723,
1.15941,1.16223,1.15717,1.16113,45507,
1.16100,1.16692,1.16084,1.16324,46052,
1.16312,1.16586,1.16170,1.16503,47729,
1.16479,1.16673,1.16197,1.16229,49895,
1.16221,1.16556,1.16212,1.16440,51781,
1.16397,1.16649,1.15907,1.16102,47467,
1.16086,1.16257,1.15850,1.15974,44513,
1.15947,1.16260,1.15849,1.16030,56263,
1.16029,1.16920,1.15823,1.16845,67610,
1.16819,1.16900,1.15352,1.15623,63480,
1.15567,1.16090,1.15459,1.16071,50361,
1.16017,1.16133,1.15753,1.15790,55349,
1.15806,1.16162,1.15622,1.16112,64610,
1.16102,1.16164,1.15285,1.15540,64295,
1.15505,1.15732,1.15133,1.15669,65849,
1.15612,1.15949,1.15504,1.15870,48844,
1.15864,1.16086,1.15699,1.15944,59445,
1.15927,1.15952,1.14760,1.14768,59280,
1.14781,1.14875,1.14430,1.14488,40496,
1.14486,1.14621,1.14329,1.14432,43030,
1.14467,1.14639,1.13563,1.13687,45257,
1.13683,1.13857,1.13092,1.13184,51474,
1.13206,1.13322,1.12636,1.13226,54965,
1.13201,1.13741,1.13137,1.13730,46535,
1.13708,1.13726,1.12500,1.12832,59213,
1.12886,1.12904,1.12307,1.12364,56889,
1.12352,1.12750,1.12260,1.12492,55893,
1.12474,1.12551,1.11863,1.11990,59759,
1.11965,1.12296,1.11965,1.12067,31605,
1.12063,1.13303,1.12054,1.13227,76427,
1.13058,1.13124,1.12584,1.12925,56801,
1.12833,1.13828,1.12352,1.13397,77062,
1.13336,1.13595,1.13025,1.13192,66942,
1.13190,1.13477,1.12953,1.13000,56649,
1.13007,1.13334,1.12667,1.13090,64144,
1.13041,1.13111,1.12665,1.12842,45848,
1.12817,1.12983,1.12274,1.12688,48210,
1.12637,1.13548,1.12624,1.13442,54128,
1.13422,1.13453,1.12783,1.12925,45484,
1.12906,1.13240,1.12651,1.13169,48257,
1.13126,1.13193,1.12600,1.12865,41771,
1.12834,1.13237,1.12536,1.12564,43874,
1.12565,1.12991,1.12221,1.12936,52923,
1.12873,1.13603,1.12813,1.13317,56495,
1.13297,1.13488,1.12350,1.12377,48656,
1.12366,1.13037,1.12347,1.12769,49082,
1.12777,1.13026,1.12610,1.12809,41788,
1.12802,1.13422,1.12643,1.13281,38937,
1.13248,1.13421,1.12903,1.13278,37949,
1.13245,1.13434,1.13065,1.13170,41916,
1.13107,1.13344,1.13028,1.13263,27881,
1.13234,1.13330,1.12895,1.13087,30628,
1.13091,1.13687,1.12736,1.13476,38612,
1.13469,1.13597,1.12986,1.13246,37113,
1.13211,1.13863,1.13032,1.13779,31997,
1.13648,1.13783,1.12797,1.12977,41308,
1.12954,1.13225,1.12723,1.12860,49157,
1.12839,1.13463,1.12770,1.13129,48547,
1.13109,1.13317,1.12846,1.12985,53393,
1.12962,1.13647,1.12900,1.13594,44340,
1.13555,1.13607,1.12851,1.13295,49102,
1.13251,1.13750,1.13129,1.13690,46470,
1.13673,1.14527,1.13546,1.14402,47549,
1.14404,1.14816,1.14358,1.14547,48258,
1.14542,1.14828,1.13985,1.14157,53125,
1.14129,1.14343,1.13918,1.14051,33491,
1.14065,1.14213,1.13147,1.13276,60320,
1.13203,1.13571,1.13189,1.13436,49069,
1.13418,1.13689,1.13031,1.13100,50357,
1.13107,1.13597,1.13009,1.13422,50604,
1.13405,1.13450,1.12905,1.13253,53457,
1.13227,1.13291,1.12632,1.13027,43896,
1.12998,1.13107,1.12355,1.12421,53984,
1.12393,1.12433,1.11319,1.11438,58316,
1.11421,1.11734,1.11214,1.11474,47948,
1.11428,1.12477,1.11384,1.12334,49531,
1.12337,1.12786,1.12211,1.12729,47157,
1.12690,1.13300,1.12666,1.13053,33807,
1.13028,1.14514,1.12674,1.14392,47438,
1.14344,1.14837,1.14116,1.14517,52256,
1.14585,1.14628,1.14152,1.14393,51502,
1.14405,1.14487,1.13963,1.14172,44538,
1.14154,1.14477,1.14026,1.14233,40699,
1.14221,1.14948,1.13749,1.14289,47655,
1.14288,1.14300,1.13298,1.13476,62337,
1.13385,1.13691,1.12802,1.13077,52795,
1.13064,1.13683,1.12980,1.13596,42729,
1.13573,1.13958,1.13450,1.13738,39552,
1.13728,1.13861,1.13234,1.13617,62154,
1.13611,1.13769,1.13146,1.13233,52566,
1.13195,1.13906,1.13067,1.13110,42622,
1.13107,1.13667,1.12880,1.13256,68164,
1.13240,1.13589,1.13012,1.13030,46610,
1.13040,1.13086,1.11064,1.11931,114609,
1.11914,1.12740,1.11659,1.12720,79331,
1.11371,1.12464,1.11368,1.12197,97437,
1.12156,1.12330,1.10896,1.11237,80595,
1.11213,1.11434,1.10575,1.11244,80479,
1.11160,1.11214,1.10337,1.10662,69042,
1.10658,1.10679,1.08862,1.09308,78567,
1.09272,1.09317,1.08061,1.08523,80355,
1.08519,1.09583,1.08490,1.09025,75544,
1.08964,1.10950,1.08901,1.10730,58363,
1.10719,1.11210,1.09762,1.09879,61765,
1.09850,1.10433,1.09020,1.09141,59260,
1.09220,1.09938,1.09006,1.09394,52283,
1.09410,1.10196,1.09261,1.09463,55429,
1.09539,1.10468,1.09483,1.10361,60361,
1.10342,1.11375,1.10083,1.10909,46528,
1.10919,1.11185,1.10031,1.10493,46283,
1.10569,1.10699,1.10102,1.10163,41955,
1.10161,1.10456,1.09609,1.10302,49935,
1.10252,1.10438,1.09641,1.10088,55803,
1.10042,1.10138,1.09661,1.09977,60372,
1.09964,1.10379,1.09809,1.09852,63724,
1.09859,1.09995,1.09448,1.09857,71177,
1.09814,1.11371,1.09696,1.10874,87518,
1.10864,1.11710,1.10787,1.11596,79950,
1.11569,1.11847,1.10610,1.10669,77077,
1.10637,1.10762,1.10281,1.10453,62895,
1.10384,1.10543,1.09607,1.09731,51203,
1.09744,1.09886,1.09000,1.09053,54655,
1.09046,1.09378,1.08745,1.08976,68324,
1.08916,1.09385,1.08648,1.08818,61971,
1.08776,1.08919,1.08364,1.08750,54965,
1.09085,1.09332,1.08728,1.08836,58520,
1.08835,1.09035,1.08214,1.08272,68422,
1.08268,1.08942,1.08089,1.08915,60001,
1.08807,1.09231,1.07576,1.08310,73331,
1.08284,1.08300,1.07965,1.08086,43951,
1.08036,1.08215,1.07701,1.07811,43655,
1.07788,1.08142,1.07612,1.07905,62430,
1.07872,1.08670,1.07841,1.08519,69621,
1.08434,1.09363,1.08238,1.08352,79176,
1.08340,1.08517,1.07707,1.08012,71104,
1.08067,1.08147,1.06968,1.07111,88031,
1.07112,1.07387,1.06363,1.06373,72448,
1.06361,1.06547,1.05145,1.05606,84319,
1.05565,1.05647,1.04714,1.04992,95814,
1.04987,1.05927,1.04910,1.05464,82407,
1.05596,1.05683,1.04903,1.05077,73849,
1.05033,1.05776,1.04923,1.05223,64603,
1.05204,1.06309,1.05061,1.06218,75296,
1.06185,1.06418,1.04925,1.05411,98282,
1.05387,1.05988,1.04828,1.05440,110534,
1.05417,1.05924,1.04951,1.05603,91306,
1.05573,1.05853,1.05254,1.05286,96069,
1.05288,1.05770,1.05019,1.05129,95754,
1.05129,1.05293,1.03541,1.03817,102816,
1.03755,1.04197,1.03498,1.04081,74208,
1.04037,1.04430,1.03891,1.04347,64453,
1.04309,1.05557,1.04286,1.05505,73328,
1.05476,1.05637,1.04611,1.04645,65758,
1.04613,1.06070,1.04609,1.05840,88886,
1.05805,1.05987,1.05328,1.05590,73843,
1.05603,1.06973,1.05550,1.06918,68102,
1.06886,1.07486,1.06609,1.07359,69537,
1.07317,1.07389,1.06423,1.06802,71000,
1.06792,1.07316,1.06625,1.07287,62571,
1.07218,1.07650,1.06971,1.07312,58849,
1.07338,1.07868,1.07256,1.07799,45868,
1.07754,1.07790,1.06791,1.07340,74919,
1.07316,1.07391,1.06272,1.06527,63977,
1.06451,1.07501,1.06446,1.07498,55202,
1.07403,1.07643,1.07042,1.07169,53459,
1.07177,1.07518,1.06840,1.06930,51095,
1.06949,1.07142,1.06521,1.07063,61667,
1.07013,1.07484,1.06714,1.07166,60451,
1.07165,1.07738,1.06111,1.06192,73950,
1.06182,1.06422,1.05059,1.05211,75521,
1.05148,1.05201,1.03998,1.04089,93731,
1.04070,1.04847,1.03970,1.04173,93482,
1.04095,1.05077,1.03591,1.04449,114886,
1.04427,1.06013,1.03809,1.05524,115636,
1.05450,1.05608,1.04445,1.04967,103998,
1.04827,1.05458,1.04747,1.05103,63367,
1.05065,1.05826,1.05062,1.05353,65570,
1.05322,1.06055,1.04691,1.05679,81188,
1.05652,1.05811,1.04828,1.05217,95203,
1.05184,1.05711,1.05121,1.05539,71238,
1.05481,1.06147,1.05480,1.05831,74176,
1.05804,1.06061,1.05035,1.05213,78211,
1.05196,1.05353,1.04352,1.04417,81525,
1.04390,1.04885,1.03825,1.04833,85377,
1.04824,1.04848,1.03662,1.04266,88695,
1.04191,1.04627,1.04170,1.04221,55503,
1.04184,1.04488,1.02351,1.02656,91202,
1.02642,1.02762,1.01617,1.01838,102259,
1.01806,1.02209,1.01441,1.01627,81663,
1.01614,1.01914,1.00720,1.01835,90174,
1.01750,1.01837,1.00337,1.00415,82310,
1.00367,1.00738,1.00000,1.00366,93756,
1.00299,1.01220,0.99980,1.00575,101691,
1.00543,1.00590,0.99522,1.00217,107654,
1.00155,1.00977,1.00069,1.00860,85024,
1.00830,1.02012,1.00786,1.01457,81660,
1.01406,1.02689,1.01196,1.02265,87258,
1.02253,1.02730,1.01554,1.01796,82934,
1.01759,1.02779,1.01535,1.02269,96751,
1.02257,1.02553,1.01299,1.02111,90836,
1.02121,1.02578,1.01792,1.02216,82690,
1.02186,1.02502,1.01076,1.01162,73859,
1.01146,1.02209,1.00966,1.02008,79487,
1.01939,1.02343,1.01141,1.01987,92056,
1.01907,1.02543,1.01460,1.02264,87033,
1.02142,1.02753,1.02055,1.02584,82530,
1.02591,1.02938,1.01634,1.01670,98128,
1.01653,1.02099,1.01227,1.01688,86621,
1.01655,1.02536,1.01542,1.02454,77414,
1.02447,1.02520,1.01416,1.01780,74566,
1.01741,1.02218,1.01592,1.01957,63226,
1.01910,1.02474,1.01886,1.02130,52613,
1.02125,1.03684,1.02021,1.02972,70865,
1.03002,1.03644,1.02755,1.03243,74367,
1.03163,1.03274,1.02383,1.02567,65420,
1.02572,1.02682,1.01546,1.01585,59903,
1.01600,1.01946,1.01225,1.01701,64339,
1.01652,1.02028,1.01455,1.01778,74020,
1.01760,1.01930,1.00799,1.00882,68344,
1.00845,1.00954,1.00320,1.00394,58149,
1.00375,1.00465,0.99261,0.99411,64235,
0.99405,1.00180,0.99006,0.99681,71147,
0.99681,0.99990,0.99100,0.99688,65641,
0.99634,1.00335,0.99490,0.99724,66311,
0.99733,1.00898,0.99465,0.99651,69241,
0.99641,1.00290,0.99141,0.99974,74798,
0.99976,1.00549,0.99820,1.00155,77503,
1.00145,1.00791,0.99712,1.00525,74220,
1.00494,1.00553,0.99108,0.99476,76441,
0.99436,1.00335,0.99413,0.99574,73824,
0.99275,0.99439,0.98778,0.99287,59258,
0.99254,0.99863,0.98640,0.99039,86086,
0.99050,1.00108,0.98754,1.00061,78775,
1.00080,1.00294,0.99308,0.99989,83575,
0.99958,1.01132,0.99951,1.00462,75997,
1.00918,1.01977,1.00600,1.01236,75982,
1.01221,1.01870,0.99674,0.99682,73904,
0.99674,1.00235,0.99554,0.99783,82255,
0.99743,1.00177,0.99558,0.99968,67938,
0.99965,1.00363,0.99451,1.00133,73675,
1.00106,1.00292,0.99662,1.00241,59011,
1.00208,1.00505,0.99551,0.99705,73019,
0.99700,0.99750,0.98126,0.98397,83218,
0.98357,0.99076,0.98072,0.98333,96261,
0.98330,0.98517,0.96680,0.96889,87588,
0.96695,0.97098,0.95500,0.96074,122526,
0.96091,0.96707,0.95692,0.95914,96497,
0.95893,0.97509,0.95360,0.97345,114350,
0.97302,0.98083,0.96357,0.98078,107845,
0.98081,0.98538,0.97350,0.97997,107294,
0.97941,0.98446,0.97527,0.98241,95277,
0.98255,0.99995,0.98063,0.99860,106399,
0.99854,0.99950,0.98347,0.98854,97323,
0.98741,0.99265,0.97882,0.97912,107272,
0.97891,0.98167,0.97262,0.97381,97521,
0.97321,0.97530,0.96816,0.97058,125070,
0.97003,0.97747,0.96701,0.97031,177104,
0.97040,0.97348,0.96679,0.97033,165570,
0.96972,0.98060,0.96316,0.97769,184485,
0.97697,0.98088,0.97070,0.97237,186081,
0.97218,0.98521,0.97183,0.98444,160156,
0.98378,0.98758,0.98127,0.98585,170717,
0.98555,0.98725,0.97573,0.97725,159611,
0.97707,0.98455,0.97545,0.97869,184506,
0.97830,0.98690,0.97047,0.98629,213537,
0.98735,0.98994,0.98068,0.98752,216165,
0.98741,0.99768,0.98487,0.99675,159029,
0.99638,1.00887,0.99436,1.00833,171003,
1.00738,1.00938,0.99575,0.99636,183214,
0.99638,0.99982,0.99267,0.99660,165513,
0.99582,0.99659,0.98728,0.98828,129313,
0.98789,0.99540,0.98528,0.98744,146852,
0.98751,0.99761,0.98129,0.98132,138946,
0.98155,0.98395,0.97301,0.97485,141055,
0.97484,0.99665,0.97424,0.99593,165289,
0.99096,1.00342,0.99076,1.00205,144058,
1.00166,1.00964,0.99725,1.00726,121370,
1.00726,1.00883,0.99928,1.00133,158329,
1.00081,1.02218,0.99355,1.02052,167057,
1.02033,1.03642,1.01631,1.03537,181588,
1.03340,1.03585,1.02714,1.03302,169245,
1.03296,1.04818,1.02800,1.03481,197285,
1.03484,1.04386,1.03308,1.03917,178493,
1.03916,1.04066,1.03051,1.03663,148748,
1.03611,1.03959,1.03136,1.03197,128109,
1.03221,1.03331,1.02226,1.02389,133857,
1.02402,1.03080,1.02377,1.03021,115843,
1.03019,1.04051,1.02964,1.03939,135269,
1.03958,1.04486,1.03818,1.04121,99418,
1.04090,1.04292,1.03547,1.03850,113632,
1.03732,1.04968,1.03302,1.03408,148104,
1.03378,1.03942,1.03200,1.03282,148403,
1.03288,1.04288,1.02902,1.04054,161827,
1.04062,1.05338,1.03931,1.05259,175802,
1.05172,1.05451,1.04283,1.05409,147784,
1.05325,1.05948,1.04802,1.04925,144780,
1.04862,1.05329,1.04593,1.04661,140503,
1.04620,1.05498,1.04431,1.05059,158940,
1.05060,1.05648,1.04895,1.05563,137055,
1.05534,1.05883,1.05047,1.05338,137113,
1.05278,1.05801,1.05058,1.05381,117792,
1.05311,1.06733,1.05278,1.06325,151544,
1.06322,1.06953,1.06189,1.06830,154080,
1.06789,1.07364,1.05921,1.06274,149619,
1.06218,1.06632,1.05849,1.05897,131142,
1.05863,1.06578,1.05759,1.06078,123059,
1.06058,1.06585,1.05788,1.06288,173747,
1.06191,1.06454,1.05903,1.06057,117284,
1.06048,1.06593,1.05731,1.05970,122060,
1.05933,1.06328,1.05867,1.06168,116107,
1.06347,1.06695,1.06114,1.06374,97061,
1.06386,1.06745,1.06066,1.06125,101197,
1.06086,1.06905,1.06086,1.06610,97992,
1.06612,1.07131,1.06384,1.06999,119241,
1.06990,1.07073,1.06503,1.06590,30682,
1.06648,1.06832,1.05194,1.05480,148612,
1.05469,1.06354,1.05404,1.06049,151498,
1.06027,1.06312,1.05150,1.05203,138959,
1.05219,1.06480,1.04819,1.06428,138727,
1.06401,1.07606,1.06356,1.07335,126333,
1.07264,1.07593,1.07121,1.07338,129663,
1.07328,1.07764,1.07254,1.07563,107670,
1.07502,1.08669,1.07269,1.08500,157770,
1.08464,1.08679,1.07804,1.08326,133471,
1.08292,1.08741,1.08013,1.08218,89437,
1.08213,1.08693,1.07743,1.07900,132230,
1.07874,1.08874,1.07659,1.07953,171517,
1.07904,1.08399,1.07822,1.08306,129005,
1.08273,1.08588,1.08023,1.08557,104593,
1.08634,1.09269,1.08463,1.08711,121308,
1.08685,1.08980,1.08351,1.08880,103564,
1.08857,1.09236,1.08572,1.09156,105881,
1.09156,1.09294,1.08505,1.08935,104117,
1.08884,1.09003,1.08379,1.08674,93710,
1.08607,1.09137,1.08392,1.08508,102897,
1.08487,1.08750,1.08020,1.08642,111012,
1.08620,1.10005,1.08522,1.09884,121545,
1.09861,1.10329,1.08854,1.09099,143824,
1.09090,1.09400,1.07925,1.07932,126472,
1.07852,1.07990,1.07095,1.07247,110376,
1.07263,1.07664,1.06690,1.07272,136588,
1.07228,1.07607,1.07094,1.07151,101696,
1.07122,1.07906,1.07080,1.07378,106368,
1.07366,1.07527,1.06662,1.06781,112511,
1.06801,1.07299,1.06554,1.07242,95787,
1.07202,1.08041,1.07068,1.07361,144748,
1.07368,1.07444,1.06605,1.06878,118902,
1.06873,1.07223,1.06543,1.06731,124457,
1.06708,1.06983,1.06127,1.06936,111145,
1.06856,1.07045,1.06702,1.06860,67387,
1.06844,1.06981,1.06375,1.06452,117453,
1.06463,1.06640,1.05991,1.06048,123298,
1.06033,1.06279,1.05769,1.05963,104011,
1.05938,1.06143,1.05361,1.05446,124373,
1.05449,1.06199,1.05329,1.06097,100127,
1.06045,1.06453,1.05740,1.05744,104971,
1.05756,1.06914,1.05652,1.06692,128632,
1.06680,1.06727,1.05765,1.05971,116633,
1.05962,1.06386,1.05882,1.06331,102229,
1.06247,1.06944,1.06221,1.06829,99455,
1.06759,1.06944,1.05461,1.05497,123478,
1.05486,1.05738,1.05241,1.05442,103013,
1.05443,1.05912,1.05374,1.05817,96831,
1.05778,1.07007,1.05739,1.06383,173992,
1.06792,1.07486,1.06502,1.07308,231622,
1.07275,1.07496,1.06788,1.07323,176723,
1.07325,1.07597,1.05160,1.05762,199221,
1.05765,1.06355,1.05507,1.06157,192385,
1.06069,1.06852,1.06068,1.06651,141715,
1.06808,1.07308,1.06313,1.07231,149716,
1.07181,1.07885,1.07039,1.07693,107723,
1.07670,1.09123,1.07588,1.08590,120622,
1.08570,1.09297,1.08241,1.08323,129803,
1.08281,1.08386,1.07132,1.07601,135896,
1.07712,1.08001,1.07449,1.07979,95705,
1.07960,1.08485,1.07940,1.08446,87206,
1.08423,1.08716,1.08177,1.08446,89627,
1.08443,1.09263,1.08235,1.09048,88440,
1.09051,1.09257,1.08368,1.08426,95065,
1.08402,1.09166,1.07882,1.09032,102564,
1.09002,1.09733,1.08827,1.09559,99648,
1.09510,1.09696,1.08910,1.09058,91520,
1.08994,1.09376,1.08847,1.09196,76517,
1.09192,1.09240,1.08764,1.08985,30494,
1.09002,1.09172,1.08313,1.08614,66299,
1.08596,1.09280,1.08566,1.09131,81044,
1.09117,1.10003,1.09084,1.09916,84471,
1.09896,1.10677,1.09767,1.10472,82914,
1.10439,1.10759,1.09724,1.09948,88039,